Time;Image file path;Temp;Humidity;AC Voltage;AC Frequency;DC Voltage;T0;V0
17-27-43_821;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-27-43_821.PNG;NaN;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;NaN;14.2734212817196528;45.4205918272379918;19.6869036429362225;-0.0003013014972986;-0.0000751018568934;-0.0000259280220227;-0.0000625848807445
17-27-49_262;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-27-49_262.PNG;NaN;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;NaN;5.6398850860922209;6.0123860187846407;7.8125693892671943;-0.0003674626569428;-0.0001215934825893;-0.0001198053431395;-0.0001135468550650
17-27-55_067;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-27-55_067.PNG;-1.5857672125777640;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;-274.7357672125777410;NaN;NaN;11.4926797068742186;0.0001403689468127;-0.0000303983706473;-0.0001645088293856;0.0000384449981716
17-28-00_256;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-28-00_256.PNG;NaN;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;NaN;NaN;NaN;NaN;-0.0000420212770713;0.0001010298789161;-0.0002530217321528;-0.0000894069724922
17-28-05_555;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-28-05_555.PNG;-1.5858142294120512;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;-274.7358142294120280;NaN;NaN;NaN;0.0000974536000165;-0.0000947713908417;-0.0001546740624114;-0.0001770258055345
17-28-10_869;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-28-10_869.PNG;NaN;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;NaN;NaN;NaN;89.5669479711679343;-0.0001198053431395;-0.0001242756917641;0.0000455975559710;-0.0000026822091748
17-28-16_548;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-28-16_548.PNG;NaN;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;NaN;NaN;-2.4489770048537451;NaN;-0.0001439452257124;-0.0003415346349200;-0.0000607967412947;-0.0002932548697743
17-28-22_241;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-28-22_241.PNG;NaN;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;NaN;NaN;NaN;NaN;-0.0000178813944984;-0.0003477931229945;0.0000303983706473;0.0001162290642398
17-28-28_552;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-28-28_552.PNG;NaN;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;NaN;NaN;NaN;30.9464603824093096;-0.0000697374385439;-0.0001993775486575;-0.0001993775486575;-0.0000098347669741
17-28-33_353;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-28-33_353.PNG;-1.5858925927133782;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;-274.7358925927133550;NaN;NaN;NaN;0.0000259280220227;-0.0000330805798221;0.0001645088293856;-0.0000581145321199
17-28-38_669;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-28-38_669.PNG;-1.5858720221155522;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;-274.7358720221155290;NaN;NaN;NaN;0.0000447034862461;-0.0001108646458903;-0.0000795722055180;0.0000670552293691
17-28-44_346;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-28-44_346.PNG;-1.5858563493895872;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;-274.7358563493895640;NaN;NaN;NaN;0.0000590086018448;-0.0000447034862461;-0.0003066659156481;0.0001117587156152
17-28-50_040;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-28-50_040.PNG;NaN;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;NaN;-22.3985250733702656;NaN;NaN;-0.0000482797651458;-0.0000330805798221;0.0002029538275572;-0.0002020597578323
17-28-56_224;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-28-56_224.PNG;NaN;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;NaN;-30.6227303261900232;10.3690442190805978;NaN;-0.0003853440514412;-0.0003013014972986;-0.0001090765064404;0.0001153349945149
17-29-02_039;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-29-02_039.PNG;NaN;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;NaN;3.4644165939260705;NaN;-67.7399774390696762;-0.0002548098716026;-0.0000903010422171;0.0002485513835282;-0.0002503395229780
17-29-07_612;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-29-07_612.PNG;NaN;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;NaN;NaN;-34.4449397418762757;-63.9570961564056546;-0.0001484155743370;0.0001627206899357;-0.0001215934825893;-0.0001448392954373
17-29-12_659;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-29-12_659.PNG;NaN;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;NaN;NaN;NaN;NaN;-0.0000053644183495;-0.0000813603449679;-0.0000894069724922;-0.0001171231339647
17-29-18_471;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-29-18_471.PNG;NaN;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;NaN;-11.2059585313766483;51.5253027643927978;NaN;-0.0002413988257288;-0.0001296401101136;-0.0000169873247735;0.0000652670899193
17-29-24_415;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-29-24_415.PNG;-1.5857348890030494;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;-274.7357348890030260;NaN;-23.7054639851040818;NaN;0.0001698732477351;-0.0002512335927030;0.0001189112734146;-0.0000339746495470
17-29-30_341;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-29-30_341.PNG;NaN;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;NaN;-7.7346724336271695;22.3026543128645613;NaN;-0.0001984834789326;-0.0000974536000165;-0.0000375509284467;-0.0002941489394992
17-29-35_410;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-29-35_410.PNG;NaN;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;NaN;NaN;NaN;NaN;-0.0000956654605666;0.0001028180183660;0.0001171231339647;0.0003415346349200
17-29-40_955;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-29-40_955.PNG;-1.5858553698474225;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;-274.7358553698473990;NaN;NaN;NaN;0.0000599026715697;0.0003290176587711;-0.0000625848807445;-0.0000312924403723
17-29-46_269;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-29-46_269.PNG;NaN;0.0000000000000000;869.9999999999999990;180.0000000000000000;400.0000000000000000;NaN;21.3086757529339437;NaN;-8.1107751786057385;-0.0003781914936418;-0.0000742077871685;0.0000303983706473;-0.0001877546422335
17-29-52_837;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-29-52_837.PNG;-1.5857299915271597;0.0000000000000000;869.9999999999999990;165.0000000000000000;400.0000000000000000;-274.7357299915271370;NaN;NaN;NaN;0.0001743435963597;-0.0002396106862790;0.0003030896367484;-0.0001671910385603
17-29-58_404;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-29-58_404.PNG;-1.5855301824678349;0.0000000000000000;869.9999999999999990;159.0000000000000000;400.0000000000000000;-274.7355301824678120;NaN;NaN;NaN;0.0003567338202437;-0.0002056360367320;-0.0001591444110360;-0.0002136826642563
17-30-04_840;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-30-04_840.PNG;-1.5858289223490942;0.0000000000000000;869.9999999999999990;159.0000000000000000;400.0000000000000000;-274.7358289223490710;NaN;NaN;NaN;0.0000840425541426;-0.0001037120880909;-0.0002405047560039;-0.0000572204623950
17-30-11_793;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-30-11_793.PNG;-1.5858641857406610;0.0000000000000000;869.9999999999999990;161.0000000000000000;400.0000000000000000;-274.7358641857406380;NaN;NaN;NaN;0.0000518560440455;-0.0002530217321528;-0.0000768899963433;-0.0000625848807445
17-30-18_617;C:\Projects\BioSIM\src\LabVIEW\BioSIM\Data\_26\images\17-30-18_617.PNG;NaN;0.0000000000000000;869.9999999999999990;161.0000000000000000;400.0000000000000000;NaN;-47.1932395099755695;NaN;-25.2228001750175572;-0.0001600384807610;-0.0001466274348871;-0.0002083182459067;-0.0001153349945149
